transactionId,senderBankId,receiverBankId,transactionDateTime,transactionAmount,transactionCurrency
a5bf45e2-7206-48db-a447-db30380acc1e,FR64 0906 6367 01A1 QPBI ON0Q O67,GR83 3402 0475 DCPM HLOL VZ3F 9IR,2023-08-11T15:40:15Z,3285,Rupiah
42aeeda9-be60-4458-9b5c-4b2cd5285d71,BG98 UUVV 0712 29LG 2MIK PL,FI63 9573 2558 0912 34,2022-11-28T22:18:00Z,7362,Yuan Renminbi
d2f41ad5-c6eb-470c-9475-1e4a7d4891c7,LU03 932Y VDSX CNNH L4LP,FR85 3904 3375 12F8 PASJ B5RL F29,2023-05-09T08:38:52Z,5131,Birr
6d23fd9a-7d66-44e7-8b65-7d6fe8832748,LV22 KGQK DBGG TMFB PKMI Z,FR49 3750 2723 99LM V9CR FFCR 485,2023-08-02T21:29:50Z,3171,Peso
283528e6-01a1-44fb-8c4d-1deb18e60a5d,NO19 0100 3196 396,FR08 8054 2106 50CC PVYC UJLQ F87,2023-07-18T05:30:56Z,9640,Sol
8c9e0230-cd8b-4946-8a3c-cc196e114172,DK04 8038 7017 4037 12,CZ17 2046 2820 7504 5102 1216,2023-09-14T23:09:33Z,5406,Real
5ae9fe9d-9c50-4338-9be3-fc8618630bac,FR88 8484 6730 367B HKAD U5EL K80,FR17 0471 1432 41HP WV0K WG6F R76,2023-03-08T22:48:32Z,4970,Real
318bf8cc-5a68-4e88-b5b9-1a73cea22420,CH24 4042 546F CPVP Y4GW 9,CZ88 9254 8445 6644 7260 5201,2023-06-09T09:19:29Z,8340,Zloty
97d26ee3-3eba-496f-a2bc-7d8a79966df8,PS86 GKQG FIGF UVRW 8BZZ S8UN HFGG 9,AZ91 DBQD MIOM IVXK LL9A FLZ3 QUVJ,2023-01-02T20:47:33Z,3475,Koruna
4e45f4aa-2671-415e-af27-de4c4b8a30a0,KZ86 073A 9A56 XPOE CWVJ,BH13 BJCS H708 Z865 AA5Z RI,2023-10-31T11:16:33Z,7879,Rupiah
4f83b67c-5570-4a06-9308-68296c300566,FR13 3541 1519 47GU QJNT 21XF 079,MR36 2873 1668 9210 9150 6583 447,2022-12-24T04:40:19Z,586,Peso
033ea85f-6514-4f32-b511-9925e107f2c8,SM06 X986 4619 7996 QXLP LW7T 0DB,SM04 H237 8371 706F WT1B TIOG BMO,2023-08-31T05:42:43Z,495,Dong
ba4452e0-5281-4f55-9a93-33773fcd2318,AD42 7714 6867 WBRB KZLG LNHO,FR55 1915 8829 331Y XBAQ BA31 S23,2023-09-17T05:54:42Z,579,Yuan Renminbi
d889db3f-695d-4f4f-89e2-9de33b7a73be,HU96 8422 4894 7504 1589 1662 6383,HU85 0685 6167 3846 4694 3342 3659,2023-07-28T17:24:45Z,8851,Rupiah
93fb0f87-73d0-4d53-b0b4-966ea8bf72ce,IE19 VKVB 1049 1384 7030 71,IS34 4102 7661 0133 7434 7718 47,2023-07-28T03:56:53Z,2647,Franc
6384a254-a0b5-4010-aac5-c3de87dd4d2f,NL67 CQTZ 2021 1444 91,IL33 8253 9670 4043 7616 773,2023-11-01T08:35:19Z,6584,Yuan Renminbi
185ceeac-60d2-4322-a729-cdc11b254cae,HR45 8939 2217 9634 6123 0,BH24 HZLK YYSO PZ0Q WSAW NE,2023-01-25T05:52:22Z,3726,Franc
3e7f5533-877a-42a5-8e87-fbcaf8d5fa52,SK88 3035 8033 0464 6720 3237,LV94 JRRQ ESFH DAAL YKFL E,2023-10-06T16:52:33Z,7132,Rupiah
729f25ae-0db1-4a5b-a8cf-35f2610bd45a,DK92 0038 9863 2537 23,FR12 5316 4781 937Q NSDQ N6PG L70,2023-04-19T13:59:20Z,9531,Zloty
2163a5a7-7185-4565-a1bc-ec2e6ad49583,AE59 1147 3318 6454 0908 973,LI71 4069 8X4B 5SPB ID7J V,2023-06-07T08:52:50Z,633,Lempira
86c472c9-7aa7-48eb-8375-59ad564f82b7,MC44 2900 9939 55CS WTUO NV24 C17,TN71 3533 5800 3002 6736 2431,2023-06-27T15:00:00Z,9631,Peso
e67ff1b4-6c94-4482-b20d-f0a40b288c51,DO06 87Y8 4054 1483 6598 5201 8147,GI70 BBVZ OSKG IWUS PZWT 9PT,2023-07-20T01:43:48Z,339,Yuan Renminbi
eac17eae-57b4-4e58-a156-b6fe12c117c3,FO29 1556 7049 5515 69,PS59 PCFT PNRV ALME FFTF DVIW CJI4 Y,2023-11-08T03:37:44Z,1734,Hryvnia
b9bd8556-0c53-40e5-869a-30104294486b,LU76 289I 3OKG XWTO KEF2,FR12 9540 8877 56BG Z7KB QMT3 T50,2023-03-07T11:09:09Z,3556,Ruble
14b41e9c-313a-4f2c-ba63-48281bcec5bb,NL88 IBWT 9166 6213 56,SK89 0549 3677 3665 5801 1242,2023-10-28T07:40:03Z,4406,Dollar
c9a7ce0a-746b-4239-8c73-07098392a885,FR74 0514 7312 56IB NQ0A AXKN T09,HR35 3243 2969 6990 3574 7,2023-02-10T14:56:08Z,6992,Baht
661b0a4d-a716-4ccb-a734-99f1dc036c35,SI10 1558 0062 9235 919,KW72 VBZW M7F5 EQZL MYIB BWTM AE1U 6X,2023-01-01T23:40:32Z,5460,Yen
e19fe169-5570-4683-8ad7-8ad6398ec6a9,SE39 0314 5013 4787 3300 7672,EE82 9730 6650 1496 7220,2022-11-29T10:08:00Z,1404,Ruble
15867ff9-7e98-4af2-b199-0171ade37a66,MD14 AL3C 0ZBO WDZB XLF7 V4WH,FR38 3162 9538 26LX 5BE6 1AJ4 I80,2023-03-15T12:34:57Z,6991,Yuan Renminbi
3ef173da-8c9c-4d0f-b066-33a4c403cb35,GL14 4823 4560 6293 88,SE84 2493 0412 5815 1307 9614,2023-06-29T08:55:42Z,3323,Peso
609f2096-8341-436b-baea-a0e39c52e32c,FR53 1230 1397 30ZA IILG UMBI 239,CH35 1319 9CZ3 5GZP ATH8 G,2023-07-01T07:54:55Z,1815,Yuan Renminbi
f82affe2-9904-4a9e-8849-51d20855c5ec,GB39 FTTT 1657 7699 2223 98,MK66 256R 3AOD JQVI 201,2023-02-26T23:55:56Z,9605,Peso
bd6d84f2-d836-40b1-860d-3239bbcdfa27,AD81 9588 1366 IIBK V0KA JWIQ,TR87 0239 2O2V VNLO VRHN DOOC PD,2023-10-21T16:17:25Z,742,Real
d1069d0c-f586-4808-88d3-02c3b8b2f602,MU68 TPOS 1181 2249 3536 9892 018Q FD,ES42 8463 5985 1850 9021 5935,2023-11-04T00:51:59Z,3976,Colon
50b1ee5e-3e82-45fe-be1e-f260d1090a53,DK27 8228 6095 2437 97,LV29 GQLU GRFQ ZDL8 9QCG J,2023-08-10T16:54:45Z,9629,Yuan Renminbi
3547b08e-99df-4435-80e9-cc2b2a0f095d,TR29 4859 2RFD UFJQ JX8R D8NE ZO,KW75 TOGS EKUC PTLN 1ZPU OHLR MJ6A WU,2023-05-30T02:17:27Z,2330,Rupiah
b07fd488-ad97-4a3a-a4e2-f4ce1137b74d,RS27 1176 3964 2310 5716 71,FR66 7501 2428 43JJ CXSJ HFIR K94,2023-05-14T13:43:42Z,6814,Ringgit
0d29b975-94a9-422e-b2e2-c3710479f015,FR85 0022 3776 91BP NZGN EMOB F58,TN40 3750 7372 2092 1829 9602,2023-08-22T11:42:52Z,574,Yen
37f06f00-8da6-428a-80bb-778a6a03dbcf,GB52 JOIB 3049 2957 4097 82,VG59 SXOZ 9619 5086 0593 7932,2023-09-12T05:35:41Z,7461,Bolivar
17646196-cb63-483b-aff4-dbff17a57231,FR62 8207 7453 85GM NNLT 7KXY H75,PK47 QVAN SONH BNR7 2FY1 DKRQ,2023-05-31T05:28:00Z,2782,Metical
3da3af00-5325-4ea2-b8b4-4b05f57be3f9,ES14 2500 1913 2866 9186 9800,GL30 1649 0815 7118 20,2023-01-19T01:48:12Z,1604,Lek
d1247025-3c88-4bcc-95fd-da87a5f0b835,MK28 277A X2CD PB9M S13,ES91 4001 8808 3108 7522 0730,2023-06-25T21:01:21Z,9220,Yuan Renminbi
f6f1caa9-d7e5-4f41-a823-6d3db32ee29a,FR18 1475 1464 42AD PWNQ F6AL Z02,FI58 5383 5690 3938 48,2022-12-11T14:11:24Z,4604,Euro
ac5f9f66-4e22-4a2b-9220-9c08efef7ad5,SE82 1178 5493 8375 9253 2225,MC78 5477 2345 16EQ EJHH DEQH J17,2023-05-14T09:29:07Z,5276,Tenge
2acf3021-6723-41d1-8c9f-705adc691c8f,IT59 F376 0037 824K NQKQ 3LFL EHT,FI71 1229 5623 4964 40,2023-04-27T01:45:16Z,5832,Yuan Renminbi
131dcebd-a48c-4e42-abeb-ee828099fc9d,RS89 2079 0993 4597 6950 87,SI32 0942 4500 3489 976,2022-12-06T12:04:53Z,5421,Yuan Renminbi
77128bca-c243-4595-b466-1db2073359fb,FR77 6894 7848 32UA C1SY 4E12 648,NL66 HKPA 0013 5221 01,2023-09-25T17:53:00Z,9195,Zloty
62a99763-9340-4afe-96d3-8a215277794a,SM80 O880 1378 281W Z8KZ OYSD KUB,KW71 MMHS 8JPF HNEM QDJ5 UI2X SCAL CO,2022-12-15T13:53:34Z,4281,Zloty
11bcabf5-105d-4e6f-889c-f42a7be52563,MK03 814E BPK0 A5S5 T97,PK79 EJRR KEVA HR8F ZYOL KVUI,2023-07-16T17:49:59Z,1764,Yuan Renminbi
66b8d1ad-90aa-46c8-a326-f579588d524d,MC24 7907 4604 96DP QPS6 UNXJ V85,FR37 0447 2573 111V OEQW NN0U 467,2023-11-08T22:32:16Z,9728,Yuan Renminbi
59a03454-18b6-4cdb-9aac-df770e78c659,IT54 X166 0259 3852 J8UN MIUD REY,FR63 5699 4017 01H3 HIUD TTHE C00,2023-03-26T07:20:51Z,4763,Euro
b5f25ed5-7ef8-4669-a468-c25aa6a32f31,TN36 2206 2489 7762 0590 8618,IE77 WLAU 9643 3550 8569 52,2023-02-02T16:42:20Z,4132,Rupiah
73156825-1234-4224-b98b-13630874f19d,LI12 5762 62W5 C6PW M3CD I,NO19 0278 5965 313,2023-03-19T22:44:25Z,591,Rial
0a3aa462-35c4-4428-8275-126d952deb8e,MC73 3417 4837 57KP AVWX BPNV W84,SI35 3618 9665 6442 433,2023-07-16T08:31:20Z,3303,Guarani
d8306e5f-bd89-41c1-bf67-f45be14ab56f,DO85 7PFR 7556 1569 9893 1153 5730,GR23 0646 012X YZDW 6FSZ 5OGX NE5,2023-02-21T12:41:57Z,3937,Krona
b502cd54-eeb1-4872-9157-abb0f9c999fc,HR52 7259 0764 1538 3916 7,FR70 6635 4283 29SL BC72 XIK5 B71,2023-07-13T18:21:42Z,5771,Hryvnia
75c3401d-9ff5-4cb6-9105-7caf0467427f,FR12 6303 1444 95ST R1W9 9F2C S08,GI76 FXFK UKXB 1ZBC SC88 GDS,2022-12-24T09:35:36Z,8557,Euro
b02b9b91-c8f0-40d3-bb11-280aaf095d88,HR91 3588 0696 1469 6897 5,LV09 WGMD 7JHP LVTA BMRW X,2023-06-26T12:52:43Z,3054,Euro
006dd908-8078-4843-94ee-e999d3dc8a03,IS83 5556 8594 9898 6607 3850 50,AD16 3683 7861 XWKL RG5D LFYY,2023-02-14T06:31:20Z,5809,Peso
4c237ce7-2936-4c2c-b076-73b1487dc983,FR09 6638 0912 46ZS JJWN LMAR K68,CY05 9419 7229 NKUW MRRM 6PUK KHT3,2023-09-03T00:30:16Z,9070,Dinar
340a6462-4e5b-40b5-b220-d55ce2612330,FR88 7226 6194 02OV BFBQ HJLX 947,SM59 D364 5638 311G OQFU MVKW PP5,2022-11-30T11:27:05Z,567,Yuan Renminbi
400a89f5-c9d2-4d34-bf8f-4477a9cdd382,DK57 8721 1961 0338 98,FR40 1040 5064 86SG GWBI VWDF Q56,2023-11-02T23:24:49Z,4151,Yuan Renminbi
4e9be399-0b6b-42c3-a2e3-fe0f985fe6a4,FR04 0324 2249 19AN 56KP 2QMQ T23,PL22 3019 4513 9061 1998 1744 7388,2023-04-29T15:37:58Z,9828,Yuan Renminbi
ec51c28c-6929-4176-9e3b-c442a3b8726d,IS43 4075 0509 3234 0399 5367 78,EE24 6910 8055 0596 2043,2023-07-31T19:57:04Z,3816,Zloty
60a47a97-4dc9-41f2-9af0-2ecdf6886e7b,VG20 JSHR 8699 1759 1605 3606,AD64 2986 7872 SFGQ YBGI TKFY,2023-10-28T16:31:21Z,5555,Ruble
d1feb975-dd5f-4c05-88e3-0d56a325b8e8,SK38 9227 1210 2199 6461 1562,SK15 9906 3254 2032 4571 5488,2023-08-27T11:17:29Z,6789,Yuan Renminbi
94ef6c51-4896-4516-9d42-64353973b2ef,SE78 4607 4282 0778 7595 9787,KW51 XOSE YEZ6 0IBJ EEVA FWZU SKAD DI,2023-09-05T00:35:56Z,1429,Dram
d9586c43-b8ab-45d6-bf8c-26a2ee81144c,FR74 1864 8343 46VS ZMVU AJDO M97,GB29 EOHG 5059 9136 3468 92,2023-05-28T04:01:47Z,8470,Krone
bd14700e-61c9-4500-a241-c071928cf67f,EE89 0943 5211 6261 3399,BH55 MGXS BLMS NHKV MMZL YL,2023-07-02T15:49:51Z,5848,Real
e128b3bb-5648-4339-91ed-8efbf9755f9f,AT18 0914 7386 4041 3709,AZ31 NGGA OFCI OCQR WHTW F9MM 5EZN,2023-07-06T14:24:08Z,4522,Denar
9a8878fc-3649-491f-b2be-6a4f9e98494d,NL94 BGUG 2871 0995 39,NL36 XQMD 0780 1949 78,2023-05-22T02:50:37Z,7894,Lev
c33847b9-64b1-4605-a341-d1b478f880f5,BA23 1531 9275 0226 5988,SM69 W176 9184 656W X1QP KXBB 9CD,2023-08-01T16:38:51Z,4079,Baht
766906fa-2142-4762-9bcf-754271dfc2a7,AT12 9207 7520 8513 0173,FR31 4332 5299 802G 9CZF IZCP R73,2023-07-28T14:49:57Z,5032,Ringgit
710bf691-68cc-46e5-adf1-8547a51db216,DK27 8923 3004 6890 56,LB65 4699 G8PL FFYK QZFP 4NOE 8TE4,2023-09-15T16:53:14Z,388,Shekel
c9c9a707-55e2-4a2c-87e9-3e82116287a8,TN42 9360 2028 5460 1538 0197,AZ69 BJYL MVKI CBZW QDF3 QP9V EHRH,2022-12-15T00:31:06Z,4439,Euro
0f3d2484-5848-46cc-b27a-e91ed072ad6c,FR84 3030 7948 886H VDIV 8NBH 092,PK09 LGLZ 7PMF PIWZ DUFI CSHZ,2023-02-17T08:18:35Z,1149,Hryvnia
2e7073da-465a-47e5-b731-3215a557e711,AT62 4735 9019 9158 5439,IL85 9325 1819 7246 9957 883,2023-11-15T06:42:15Z,577,Ruble
278eb713-1d83-40ab-be05-7a6322e33c05,HU40 1654 1727 2173 4566 5404 6955,LT23 9505 6856 3320 6408,2023-02-17T06:35:52Z,1813,Baht
954901f9-817e-412d-bdc6-01d7e2c309b4,MU44 HTXR 2264 4676 7442 4422 632Z WJ,FR19 3080 1004 06JE YGYW IB0Y I58,2023-02-18T10:55:45Z,6663,Euro
a1306f04-0b13-4bf0-8253-a2360130f8af,ES70 9141 1202 0543 4759 3972,MC86 8179 1827 97C0 BD21 JE8T N54,2023-06-09T23:27:57Z,534,Krona
545aca5a-19d3-4dc8-98cb-b6f468b79f0b,NO89 4963 1240 665,GE63 RR81 3614 7408 8685 42,2023-07-18T06:23:55Z,254,Peso
825d571b-f666-420d-b6f4-4ac33b24656f,DK45 3851 6790 3771 98,MU42 JUYQ 2795 8603 2963 1981 019G RH,2023-04-20T15:50:01Z,5534,Peso
2106a73c-84f6-438d-afa1-6b479b08f593,FR71 5795 6307 76V0 OK0S C81L U92,RS10 8194 6246 1495 4370 03,2023-07-06T05:45:58Z,8909,Yuan Renminbi
e2c8bd18-1014-4ee2-b1d1-29a4d4be62f9,SK38 2095 8571 0109 8389 5019,BR40 9866 1822 9680 1161 8769 609F B,2023-01-22T00:01:47Z,7432,Yuan Renminbi
fcfb6708-9570-43c2-8818-34ed23779ecc,MK83 328G JQA5 FQDJ M65,FR81 9649 9347 2445 E3JT MFEY G42,2023-10-19T13:27:48Z,3923,Naira
12fe9198-03d7-4278-b92a-cac7d2f22d8d,AE18 5501 4808 1798 8152 827,DE88 7528 8444 9185 0652 75,2023-09-16T04:46:15Z,4887,Yuan Renminbi
e85e56fe-1c0e-49aa-a446-9f420f626304,LT56 1794 3832 2875 5254,BG95 VRFP 8571 01Z1 DJDE VM,2023-01-28T06:04:16Z,3419,Denar
03f5aa65-2e65-445f-b577-6c93e0eba939,NL58 KQBX 8410 1507 44,IE07 YGPO 5050 8970 1749 72,2023-03-14T12:32:42Z,9916,Koruna
6e7d04f2-33fb-493a-b4b4-24e462eaebc7,GL20 3763 0845 2313 41,MC67 7941 3281 92BP LETA KWSH B60,2023-09-05T15:38:34Z,1197,Euro
7dca0825-48b9-42bd-9245-de95ee2ff4e1,GE12 IU28 7945 2318 0729 23,SK76 6856 9103 3281 4392 6346,2023-07-27T01:57:29Z,6201,Peso
043f6400-8c71-4df3-a52c-5a31e879dc67,SE76 0119 1409 3991 2516 5921,PT72 8300 0597 4699 7764 6734 5,2023-07-12T08:45:25Z,8196,Euro
3c92e5a4-531c-4f32-9e7a-9d24b2a7526e,FR46 1446 7235 62YC NX2V H1YY F03,CZ16 6499 3433 2785 9513 4931,2023-02-15T06:55:28Z,7539,Rupee
f6df861e-a7a3-4094-9aac-03fcfd6234e3,FR88 3442 5155 22RZ 0T6U 2GDK Q49,DK67 1758 4580 7760 00,2023-10-21T05:41:02Z,6535,Koruna
3ee16c06-56d5-4854-aa1d-9657d850e5ad,AZ90 NAJF FAM8 W0IE GYGB OQBQ F0Y2,LT47 0419 1850 1159 3481,2023-04-02T19:38:36Z,1605,Quetzal
9a408184-d7f3-4228-b537-9fd3a7076cf4,SE76 8380 2827 3608 1341 5697,AL74 0313 5567 RXBZ N7AY 3MJK 75BX,2023-03-20T00:03:52Z,5567,Koruna
7d293f2d-2f94-4440-8113-8e6e7155f620,MK51 889F IGM0 S3PW 134,PT87 6006 2605 3816 5366 3890 8,2023-08-06T10:19:10Z,9853,Afghani
500f5e4a-4a9c-449b-8b73-9bc54a63940b,TN65 7311 0945 8677 2629 6702,IL28 5754 9016 3562 8195 265,2023-08-29T11:17:47Z,5727,Lek
3e208b25-1317-4ab0-9842-584ab5939783,HR19 0511 6547 2613 8846 0,LV34 UXVR NCBM 4Q40 N0YI M,2022-11-23T13:48:51Z,9545,Hryvnia
abd8f679-8ce8-412a-aa69-8bde6c6f03f5,TR42 5399 4O1H ODGK EISM LD9H PT,FR38 3085 9650 69YA FTGZ 3FHN N12,2023-07-29T17:50:39Z,2549,Baht
46e8346a-6ea5-4a2e-94fd-815699bfa8fd,FO12 5499 2512 3505 08,IE48 WKEA 7835 6126 8778 03,2023-11-12T04:03:46Z,6118,Yuan Renminbi
f1a1c58d-41e7-434f-898d-aba74c680486,MT02 LDBO 9172 2FBC N8BR QNR7 JX5C EDG,FR57 5654 7677 09KO YLA4 LREX 212,2023-06-12T09:12:43Z,2921,Rupiah
baee603e-4533-44d9-9288-1feae659eea3,KW65 KKMD QD3E EFVF XFC9 1N7Y KZZP RG,GR79 0232 608B 0OGH 8QHH UF6S SGG,2023-05-06T23:24:17Z,3685,Yuan Renminbi
68663271-055b-4a9b-8d88-75bd3594cdba,FR27 3112 8471 00EZ T3A8 5O4K O91,FR53 9200 2561 04VP K075 QCIS K04,2023-04-25T05:19:08Z,975,Euro
9d6971b4-ab47-46b6-a667-19cdf1dbb04b,GT17 3TNR KUNN PE00 CPPQ VXJX EXMD,PS03 BKYH 8CQI TBFN CALG YYYA QOUL 5,2023-10-27T10:10:07Z,5269,Zloty
08716322-182a-442a-a58d-10d6f3dfe86c,MU40 OFFK 0897 8533 9845 1988 513M WA,FR59 7164 5504 18BP TLJ4 NSBO Y66,2023-04-12T14:26:04Z,8362,Rupiah
baa0284c-ff2f-4227-a54e-f7c29983e647,FO19 1821 6954 8846 12,FR81 5440 7888 02ZD BIQM BUKT 596,2023-04-20T07:17:18Z,535,Krona
6968baaf-a5b4-4df0-82ee-a5706e0710bd,DO86 EZSQ 5227 4230 5613 2027 7104,ME04 1394 4961 1500 3319 96,2023-01-26T19:33:58Z,9173,Euro
e214b3e2-2233-4ca5-b64c-f2910b8abb24,LB78 4712 OLPJ OUFA E1WJ KXO1 J7RO,PL75 6622 3400 6093 9536 3788 1535,2023-06-14T13:09:12Z,3245,Peso
01d07ec2-d5f2-4dbe-a537-02efb5ddf8f2,GR77 1514 350Z 8KJG E2NA IHWD HMY,GB20 GVNN 0229 3257 2425 59,2023-06-09T20:02:08Z,7400,Dinar
3c868db0-010e-4b53-a205-897be9c10702,BE28 9724 9559 6001,RO53 TRSZ TNEN AIH7 V4AF 6VLL,2023-06-04T21:46:32Z,5067,Naira
94e195ce-773a-4739-a593-c4fa15c579ec,FR66 7104 1106 23UN XMZO 5OLY H81,RO71 SMUI TSFU QK6S 8LG0 DE85,2023-10-05T02:39:59Z,9983,Euro
1b38b6d3-c076-4dbb-a61e-b0f995cf8c49,GL54 0687 2906 1434 46,PS58 RTPA JWZC INKY GEJN OKQB ODBH X,2023-08-13T10:30:48Z,5202,Peso
0871175e-90dc-4d0d-a73a-1cc0de7394ec,GB06 LKTJ 2861 5328 3575 28,CH17 3285 32B8 3KPY MZZZ L,2023-03-01T04:58:58Z,8276,Rupiah
67f1a6b8-e55c-41ef-8e82-3957732b6de2,GB18 EOLK 9898 7853 4273 03,GB35 QIAK 6440 3442 7521 54,2023-10-09T11:23:12Z,8041,Real
e307618e-e81a-4a51-ae5f-240b4e5f441a,FR82 2967 7595 28U7 2ZYK Y7SW G24,GT79 R58J S8ME F1XI 81XU LSZS XDIA,2023-03-01T06:05:23Z,340,Krone
e99871d5-4381-44e1-b265-410f87b4592c,BE96 3624 6468 5806,CZ73 8416 4862 7822 3282 4980,2023-06-20T23:29:25Z,978,Dollar
d99f89ed-e6ab-4225-8b51-c6ac351152dd,BA87 6302 1981 3487 8524,PS38 ODBD BUGC PEHZ K6QI MCHZ AXP9 O,2023-03-04T04:12:23Z,4079,Krone
3d095534-63a2-43aa-a28b-acd4341eaa32,FI45 2668 4874 6640 94,FR09 8122 4951 36TO JB3Q XR0W E06,2023-08-25T13:36:00Z,5496,Rand
396294ae-e1e7-4acb-9b36-62cb20f6cb69,BH28 MVKV SHPC C5LD WXX2 ZY,PK54 ITUJ 0XDH LUIE 3WGQ 4QXG,2023-01-28T18:55:44Z,5319,Yuan Renminbi
de94589c-9b8c-4289-89a7-4d0dfc10cd0e,FR31 5366 5341 43EE CNVD HDNH 148,IL06 4825 1804 5621 6489 964,2022-12-15T07:31:08Z,9211,Krona
1b157a8e-f54a-4562-9311-4dc3bad0d80d,GE84 ON19 3982 7744 2833 28,BE98 2249 9152 8599,2023-09-28T23:57:34Z,7916,Yen
6f0613da-ef32-4360-9599-def1e9462b05,FI24 8897 0844 0495 06,GR72 5389 251W S29W BJFC EPRK 1JM,2023-07-15T12:51:36Z,2012,Balboa
8c54bf48-5cdc-4203-a76e-6ac2c735d93f,PK90 TPZM KSJI TJMM PVQL B94I,RS58 1167 1048 4628 0601 88,2023-09-05T12:06:04Z,4677,Shilling
4f5bb94b-0d1f-445f-965c-120f95c9bf05,SE13 7015 5387 6338 9459 7217,AT72 5833 7015 5924 8317,2023-07-12T10:20:09Z,6032,Rupiah
55cd1a59-c7a9-4ef1-be16-fe94c3fc89d7,MU50 XUPT 1026 3440 5104 4540 063N WI,CZ50 5692 9990 1579 6838 9963,2022-12-01T14:16:42Z,6042,Won
8c11483b-220c-4c62-9305-b6c3b49d6f45,FR17 7362 0059 352E XJFB L5SC V35,MC52 7557 3977 96LP TUDR 9CMH X57,2023-04-24T18:48:49Z,9935,Euro
1d767878-30cd-4e3c-ba31-29210a3d621c,LT37 1067 5757 9249 7911,GI94 RWKZ CGWZ RZOU Z5CS XZB,2023-05-15T20:57:37Z,9669,Yuan Renminbi
0a326a6d-0173-4690-85fb-a0e71519d4bb,IE55 ZVZI 2877 4382 9932 87,MK85 556Y ES6X MRLH H85,2023-01-14T06:37:32Z,647,Hryvnia
e7a8a1f7-6fb3-49c3-8d67-101f0054914d,LB16 7636 PFYR STY8 UPTJ ECVN 029V,GT07 UMBS CTRS 3QBR OFLO MMRS TXQ8,2022-12-31T14:16:19Z,6452,Zloty
8a98d0dc-5263-4d7e-88e9-fac1483fc95c,LB94 9400 QHWD A8YJ E9RN 3XFG 7Y4G,AZ07 HICN 1QPZ WXKI YAQ0 T8EG 7B7A,2023-03-09T04:27:45Z,7907,Lek
4acc2dd0-3d08-4c70-9324-2bfbb045917b,AL44 5510 5097 VWJE PYON PMK0 LRHB,MU95 KDFB 3966 5629 2939 8935 434T NS,2023-11-22T22:20:20Z,4427,Dong
c060d9d4-de16-4abe-b516-c13886ab7e1b,FR88 2309 1994 44LG KQV4 XMSQ P38,CH38 2928 41RQ HMXD M0OG P,2023-07-10T00:13:54Z,7493,Yuan Renminbi
e23822f9-6128-4cde-953c-c071c003604e,BR17 8902 8233 1818 4383 1385 445C S,LV67 UGJF APMM O2UN BTRR D,2023-03-11T03:07:17Z,3078,Euro
991ddecb-6f12-42eb-9a96-bfb01618fc96,GL07 6120 7095 9771 81,SA10 93MV G6KB GVL4 YOQQ OCME,2023-02-07T07:08:52Z,570,Dong
25315b9f-d99f-4d8a-84ff-275a33246837,CZ69 5829 8428 5704 7068 2604,IT45 E486 5709 773O 4W6S ALZF ACZ,2023-08-17T20:31:44Z,6597,Peso
b5188505-0de1-4811-a30b-297642cedff3,SE50 0161 9932 4031 4835 8357,CR81 7003 6977 1725 2193 0,2023-08-02T09:56:52Z,888,Yuan Renminbi
8e0b93cf-8316-4e65-9d31-d8701158a51a,PS28 YWWB NE4W RKFG 6UHU YQQL LPMS 2,BG61 ZIXQ 3560 45UX 0FFP KX,2023-04-24T15:11:44Z,4813,Franc
38428861-6428-4b54-a353-07d95b65f4a6,LU14 128N VXTS ZYKI 2HMV,FR11 5152 3388 86K0 TUUC 31UD B96,2022-12-12T09:19:16Z,4406,Krona
fa5f0206-ff6d-484c-9faa-1ccf0f0aa2ce,AZ42 YVXE IOFE YGPN ONL4 OCOF MTKO,PT56 5536 2205 3809 6105 9211 4,2023-09-14T11:29:08Z,5466,Sol
7fc31e83-a9e5-4b44-9fc0-8968f8025b7e,FR79 6153 8112 82NW TFIQ GHEK V30,RO65 MHWR PA7M 0NUH D2SK 3WEC,2023-08-18T19:44:58Z,6929,Ruble
5a39bb64-bd55-45f7-a6aa-2e3fcbfc45df,LB28 0961 OXXF LSXZ RYBB D5RP W64U,PT97 6700 0978 5547 9584 5438 1,2023-03-04T13:20:04Z,3034,Baht
41b77175-7663-476e-9abe-a8343bb23aee,MK44 1090 VOEY HOCP O82,PS68 QDVF Z0OK LQ87 M4MY TSCK SOFA 6,2023-11-19T16:23:07Z,2634,Yuan Renminbi
dab36d79-aa15-45a1-a33c-4942e5c6cb6e,KZ42 457U LRBW UFRD XPNE,FR71 8930 1559 45MN JC9J XXYM A91,2022-12-31T16:19:39Z,3908,Ruble
0610116a-2d92-4089-a8c8-c565f477b705,AT67 1757 3037 8224 0207,IE36 ZTOC 0072 2805 4224 99,2023-04-08T01:30:37Z,3532,Dinar
00aaef2b-2058-493b-817f-0832895583f6,FR33 5580 4890 02MH AAJ7 APOG I27,FR57 9937 7171 86EL VM0L UPW8 A95,2023-08-30T19:06:53Z,4943,Rupee
0b6c9c4e-3d8a-4ec7-a671-adacdcb41b96,GB76 SDHI 7091 8175 1826 48,FR46 9730 1362 16O8 L2X8 1IVY N45,2023-04-05T10:46:42Z,5065,Dollar
